,2nd Iteration Candidates,TweetSentence,annotation,calai_candidates,entry_batch,hashtags,index,phase1Candidates,ritter_candidates,sentID,stanford_candidates,start_time,tweetID,user
4202,,The secret warrant is first evidence that FBI was investigating Russia-Trump team connection during the campaign.,"['fbi', 'russia', 'trump']","['fbi', 'russia']",0.0,nan,,FBI::*7*||Russia-Trump::*10*||,['fbi'],0,['fbi'],2018-02-20 22:54:52.893224,475,CraigMWhitlock
4203,,White power gang performs for Sweden,['sweden'],['sweden'],0.0,Eurovision,,Sweden::*5*||,['sweden'],0,['sweden'],2018-02-20 22:54:52.893996,1075,CashBama
4204,,When Germany's  songs beginning sounds like Titanium,"['germany', 'titanium']",['germany'],0.0,Eurovision,,Germany's::*1*||Titanium::*6*||,['germany'],0,[],2018-02-20 22:54:52.894479,1091,lGqdiFOgrcJtsJL
4205,,are fine.,[],[],0.0,"WhitePeople, BlackPeople",,,[],0,[],2018-02-20 22:54:52.895085,2130,Felisha83819049
4206,,are also fine.,[],[],0.0,"WhitePeople, BlackPeople",,,[],1,[],2018-02-20 22:54:52.895085,2130,Felisha83819049
4207,,"No matter your race, you're capable of being racist.",[],[],0.0,"WhitePeople, BlackPeople",,,[],2,[],2018-02-20 22:54:52.895085,2130,Felisha83819049
4208,,Don't do that.,[],[],0.0,"WhitePeople, BlackPeople",,nan,[],3,[],2018-02-20 22:54:52.895085,2130,Felisha83819049
4209,,No one likes a cunt.,[],[],0.0,"WhitePeople, BlackPeople",,,[],4,[],2018-02-20 22:54:52.895085,2130,Felisha83819049
4210,,They've just given up on the subtitles tonight...,[],[],0.0,Eurovision,,,[],0,[],2018-02-20 22:54:52.895998,1143,nievessvictoria
4211,,"Just as the failed presidency of obama does not mean all blacks are bad, don't judge all  by the awfulness of hilary clinton.","['obama', 'clinton']",[],0.0,WhitePeople,,,['all blacks'],0,[],2018-02-20 22:54:52.896427,2358,AricCougar
4212,,"Let us not be distracted by ignorance, @PressSec",[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:52.897140,133,cthebones1
4213,,@NiallOfficial wants to see YOU at !,[],[],0.0,"LOVERS, WangoTango",,,[],0,[],2018-02-20 22:54:52.897541,1708,LoorViviana_
4214,,🤞🏼Watch the live stream here:  👏🏼,[],[],0.0,"LOVERS, WangoTango",,,[],1,[],2018-02-20 22:54:52.897541,1708,LoorViviana_
4215,,Of course he cried.,[],[],0.0,"eurovision, TeamKris",,,[],0,[],2018-02-20 22:54:52.898204,1249,LaboiLaferno
4216,,FIX THIS!,[],[],0.0,"eurovision, TeamKris",,nan,[],1,[],2018-02-20 22:54:52.898204,1249,LaboiLaferno
4217,,Your voting system is rigged.,[],[],0.0,"eurovision, TeamKris",,,[],2,[],2018-02-20 22:54:52.898204,1249,LaboiLaferno
4218,,"Yet another  lie or as Ann Courter puts it... he just ""bull sh*ts"".",['ann courter'],['ann courter'],0.0,"Trump, AHCA",,Ann Courter::*5*6*||,['ann courter'],0,['ann courter'],2018-02-20 22:54:52.898747,609,LovelyRita1022
4219,,bad for women who are charged more for insurance than men,[],['ann courter'],0.0,"Trump, AHCA",,,['ann courter'],1,['ann courter'],2018-02-20 22:54:52.898747,609,LovelyRita1022
4220,,this whole look is so forced,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.899692,2025,laurengirlxxv2
4221,,I see it's that time of year when the Spring tides bring Australia into the northern hemisphere to take part in…,"['spring', 'australia']",['australia'],0.0,nan,,Spring::*9*||Australia::*12*||,['australia'],0,['australia'],2018-02-20 22:54:52.899874,1332,Celinnocence
4222,,Niall in justinstirling's Instagram story (May 13th),"['niall', 'instagram']",['instagram'],0.0,WangoTango,,Instagram::*3*||May 13th::*5*6*||,['instagram'],0,['niall'],2018-02-20 22:54:52.900762,1986,93_irishboy
4223,,Frankie Edgar vs  Yair Rodriguez FULL FIGHT - UFC 211  via @YouTube,"['frankie edgar', 'yair rodriguez']","['youtube', 'frankie edgar']",0.0,"UFC211, FrankieEdgarvsYairRodriguez, UFC211FIGHT",,Frankie Edgar::*0*1*||Yair Rodriguez FULL FIGHT::*3*4*5*6*||UFC 211::*8*9*||,"['frankie edgar', 'yair rodriguez']",0,"['frankie edgar', 'yair rodriguez']",2018-02-20 22:54:52.901448,3050,Correct_11
4224,,BBC are already on to Adele.,"['bbc', 'adele']",['bbc'],0.0,Eurovision,,Adele::*5*||,['adele'],0,['bbc'],2018-02-20 22:54:52.902436,1442,Harkinson
4225,,Portugal has proved that EVERY SINGLE COUNTRY can win  with the right song.,['portugal'],['portugal'],0.0,Eurovision,,SINGLE COUNTRY::*5*6*||,['portugal'],0,['portugal'],2018-02-20 22:54:52.902940,1229,Nexahs
4226,,You don't need tons of friends or neighbours.,[],['portugal'],0.0,Eurovision,,,['portugal'],1,['portugal'],2018-02-20 22:54:52.902940,1229,Nexahs
4227,,Maia coming out to Linkin Narc?,['maia'],[],0.0,UFC211,,Linkin Narc::*4*5*||,[],0,"['maia', 'linkin narc? ruh']",2018-02-20 22:54:52.903832,2705,theeffect1500
4228,,Ruh roh!,[],[],0.0,UFC211,,,[],1,"['maia', 'linkin narc? ruh']",2018-02-20 22:54:52.903832,2705,theeffect1500
4229,,"""there was probable cause to believe Page was acting as an agent of a foreign power, in this case Russia","['page', 'russia']",['russia'],0.0,nan,,Page::*6*||Russia::*19*||,"['page', 'russia']",0,"['page', 'russia']",2018-02-20 22:54:52.904474,514,ManikRathee
4230,,Salvador Sobral takes the trophy for Portugal🇵🇹  at the,['salvador sobral'],['salvador sobral'],0.0,"ESC2017, Eurovision, CelebrateDiversity",,Salvador Sobral::*0*1*||Portugal::*6*||,['salvador sobral'],0,['salvador sobral'],2018-02-20 22:54:52.905330,1209,annikawunder
4231,,WHAAAAATTTT 💜💜💜,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.905993,1099,gaitadaria
4232,,buuuuuttt  kinda screwed all that up in the past and today soooo racism remains,[],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:52.906179,2162,Jrwoke
4233,,"Racist liberals, stop the hatred of  who support  &amp; want limited government - …",[],[],0.0,"WhitePeople, Trump, cartoons",,,[],0,[],2018-02-20 22:54:52.906357,2423,BrucePembor
4234,,"if you want your heart to palpitate in anger, visit the  tag",[],[],0.0,whitepeople,,nan,[],0,[],2018-02-20 22:54:52.907140,2335,Scrotommy
4235,,"Nobody can pull the ""qualified"" excuse on me when we see a Congress full of only  who stink at their job.",['congress'],['congress'],0.0,WhitePeople,,Congress::*12*||,['congress'],0,['congress'],2018-02-20 22:54:52.907335,2244,ZakCMcGaugh
4236,,I know @FBI is trying to get all the spies and moles but before too much damage like nukes start using the handcuffs,[],['fbi'],0.0,nan,,,[],0,[],2018-02-20 22:54:52.908131,378,mwdeeth
4237,,"Congratulations, !",[],['ukraine'],0.0,"Portugal, Eurovision",,,"['kyiv', 'ukraine']",0,['ukraine'],2018-02-20 22:54:52.908845,1416,FSwissmartini
4238,,Worthy winner of  in Kyiv!,['kyiv'],['ukraine'],0.0,"Portugal, Eurovision",,Kyiv::*4*||,"['kyiv', 'ukraine']",1,['ukraine'],2018-02-20 22:54:52.908845,1416,FSwissmartini
4239,,Congratulations also to Ukraine for hosting a superb song contest!,['ukraine'],['ukraine'],0.0,"Portugal, Eurovision",,Ukraine::*3*||,"['kyiv', 'ukraine']",2,['ukraine'],2018-02-20 22:54:52.908845,1416,FSwissmartini
4240,,why are republicans celebrating the repeal and replace obamacare bill going thru the house when it hasn't even gone thru the senate yet LOL,"['republicans', 'obamacare']",['senate'],0.0,nan,,,[],0,[],2018-02-20 22:54:52.909944,638,ASAPthottie
4241,,Would love to see an Edgar Holloway fight!,['edgar holloway'],[],0.0,"UFC211, mma",,Edgar Holloway::*5*6*||,['edgar holloway'],0,['edgar holloway'],2018-02-20 22:54:52.910671,2974,PowerPunchMMA1
4242,,@FrankieEdgar @BlessedMMA,[],[],0.0,"UFC211, mma",,,['edgar holloway'],1,['edgar holloway'],2018-02-20 22:54:52.910671,2974,PowerPunchMMA1
4243,,"Welcome to ​ 2047, which sees the Moon and Martian colonies joining in.","['moon', 'martian']",['usa'],0.0,Eurovision,,Moon::*7*||Martian::*9*||,['moon and martian'],0,[],2018-02-20 22:54:52.911336,1101,librarianknight
4244,,"We still miss USA, the last holdout among human nations.",['usa'],['usa'],0.0,Eurovision,,USA::*3*||,['moon and martian'],1,[],2018-02-20 22:54:52.911336,1101,librarianknight
4245,,Here are the full results of  2017 Grand Final!,[],[],0.0,"Eurovision, Portugal",,2017 Grand Final::*6*7*8*||,[],0,[],2018-02-20 22:54:52.912573,1354,porpushe
4246,,Congratulations to  who won for the first tim…,[],[],0.0,"Eurovision, Portugal",,,[],1,[],2018-02-20 22:54:52.912573,1354,porpushe
4247,,George Soros thinks he's God   i,['george soros'],['george soros'],0.0,"Eurovision, UFC211, Portugal, WhitePeople",,George Soros::*0*1*||God::*4*||,"['george soros', 'god']",0,['george soros'],2018-02-20 22:54:52.913424,2235,TopzShriraj
4248,,Still a better love story than Twilight!,['twilight'],[],0.0,Eurovision,,Twilight::*6*||,['twilight'],0,[],2018-02-20 22:54:52.913986,1184,nievessvictoria
4249,,Everything you said is true,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:52.914492,110,mary_sturino
4250,,The fact that anyone is doubting Maia in this fight amazes me.,['maia'],[],0.0,UFC211,,Maia::*6*||,['maia'],0,['maia'],2018-02-20 22:54:52.914824,2872,ReneJaspers
4251,,house republicans just wanted to make it clear that they hate the american people.,"['house republicans', 'american']",[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.915426,549,ebencom
4252,,she's cute,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.915616,1917,beIievelovato
4253,,We need to stop comparing people based on their race and start looking at each individuals character.,[],[],0.0,whitepeople,,,[],0,[],2018-02-20 22:54:52.915804,2209,blsasar
4254,,choose your fighter,[],[],0.0,eurovision,,nan,[],0,[],2018-02-20 22:54:52.916445,1420,igelzeit
4255,,Oh I do love her ❤️,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:52.916640,1247,LA_Desousa
4256,,"All Dems know...Name calling, riots, looting, fake news against Trump, destroy America for vindictiveness rather th…","['dems', 'trump', 'america']",['america'],0.0,nan,,Dems::*1*||Name::*3*||Trump::*10*||America::*12*||,"['trump', 'america']",0,['america'],2018-02-20 22:54:52.917004,2188,moreenie31
4257,,I don't know why we would expect her to.,[],[],0.0,nan,,,"['ivanka', 'voice of reason']",0,['ivanka'],2018-02-20 22:54:52.918099,825,RealChrisCutts
4258,,"This notion that Ivanka is a ""Voice of reason"" is a Centrist delusion.","['ivanka', 'centrist']",[],0.0,nan,,Ivanka::*3*||Voice::*6*||Centrist::*11*||,"['ivanka', 'voice of reason']",1,['ivanka'],2018-02-20 22:54:52.918099,825,RealChrisCutts
4259,,"FAKE ""casualty tactics"" caught on video - in detail!",[],[],0.0,"Hamas, PLO",,,[],0,[],2018-02-20 22:54:52.919156,1552,Trippn21
4260,,Watch it - &amp; never believe them again!,[],[],0.0,"Hamas, PLO",,,[],1,[],2018-02-20 22:54:52.919156,1552,Trippn21
4261,,@selectedwisdom @washingtonpost it seems Trump's wiretapping accusation is an aggrandized truth-stretched variant of what happened to Page,"['trump', 'page']",[],0.0,nan,,Trump's::*4*||Page::*16*||,['trump'],0,[],2018-02-20 22:54:52.919836,95,JennyGermaine
4262,,Vive today,[],[],0.0,"VPinMT, eurovision, PiratesLife, Eurovision, STARBOY, LEGENDOFTHEFALL",,nan,['vive'],0,[],2018-02-20 22:54:52.920589,1111,WildLionGallery
4263,,Let's go Jorge!!,['jorge'],[],0.0,"Gamebred, UFC211",,Jorge::*2*||,['jorge'],0,[],2018-02-20 22:54:52.920816,2916,_akamike
4264,,We'll give 12 points to whoever promises us the best trade deal.,[],[],0.0,"Eurovision, OfficialPolicy",,,[],0,[],2018-02-20 22:54:52.921276,1103,jpjmarti
4265,,@darionavarro111 Carter Page was not a Trump advisor?,"['carter page', 'trump']","['carter page', 'a trump advisor']",0.0,nan,,Carter Page::*1*2*||Trump::*6*||,['carter page'],0,['carter page'],2018-02-20 22:54:52.921766,547,alexb2877
4266,,I call BS,[],"['carter page', 'a trump advisor']",0.0,nan,,,['carter page'],1,['carter page'],2018-02-20 22:54:52.921766,547,alexb2877
4267,,You forgot one... Voted to make rape a pre-existing condition so women will fear to report and lose insurance.,[],[],0.0,nan,,Voted::*3*||,[],0,[],2018-02-20 22:54:52.922539,724,UrbanMilkmaid
4268,,"Be bold, you did this.",[],[],0.0,nan,,,[],1,[],2018-02-20 22:54:52.922539,724,UrbanMilkmaid
4269,,"those coal mining states beware you have the most to lose, no jobs, no vacations, no health care, no pre existing healthcare, or retirement",['coal mining'],"['pre existing healthcare', 'coal mining states']",0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.923492,559,Hst3
4270,,"Because the @DNC enticed them with freebies that have now enslaved them, but @realDonaldTrump like Lincoln will free them again.",['lincoln'],['lincoln'],0.0,nan,,Lincoln::*15*||,['lincoln'],0,['lincoln'],2018-02-20 22:54:52.923692,2350,VeteranOfUSAF
4271,,That vocal tone though 💝,[],[],0.0,"Eurovision, BEL",,,[],0,[],2018-02-20 22:54:52.924431,1173,purnomoadi490
4272,,@OcAugust @washingtonpost @Circa Carter Page was approached by Russia but told them to kiss off and Obama admin used that to smear him,"['carter page', 'russia', 'obama']",['russia'],0.0,nan,,Carter Page::*3*4*||Russia::*8*||Obama::*16*||,"['carter page', 'russia', 'obama']",0,"['carter page', 'russia', 'obama']",2018-02-20 22:54:52.924749,505,bloggerben
4273,,Everyone: This sounds like Titanium by David Guetta and Sia,"['titanium', 'david guetta', 'sia']","['germany', 'david guetta', 'david guetta']",0.0,nan,,Titanium by David Guetta::*4*5*6*7*||Sia::*9*||,"['titanium', 'david guetta', 'germany', 'david guetta']",0,"['david guetta', 'sia']",2018-02-20 22:54:52.925698,1394,mtvjai
4274,,Germany: ThIs SouNdS LiKe tiTaNIum bY DavID gUeTta aNd…,"['germany', 'titanium', 'david guetta']","['germany', 'david guetta', 'david guetta']",0.0,nan,,SouNdS::*2*||DavID::*6*||,"['titanium', 'david guetta', 'germany', 'david guetta']",1,"['david guetta', 'sia']",2018-02-20 22:54:52.925698,1394,mtvjai
4275,,Niall cantando This Town no  !,"['niall cantando', 'this town']",[],0.0,WangoTango,,Town::*3*||,[],0,['niall'],2018-02-20 22:54:52.926978,1989,flavotinha
4276,,I love it when he closes his eyes to sing 😍 @maroon5,[],[],0.0,"M5OnWangoTango, WangoTango",,,[],0,[],2018-02-20 22:54:52.927474,1577,katyloveM5
4277,,I LOVE MY SONS SUPPORTING EACH OTHER,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:52.927925,1751,lunenarry
4278,,Masvidal to do to Maia what Whittaker did to jacare?,"['masvidal', 'maia', 'whittaker']",[],0.0,UFC211,,Maia::*4*||Whittaker::*6*||,['maia'],0,"['masvidal', 'maia', 'whittaker']",2018-02-20 22:54:52.928107,2592,Rickyaddison95
4279,,"At Rose Garden after a win he boasts, ""I'm not a politician, how my doin' not too bad hah, I'm President, right!""",['rose garden'],"['president', 'a politician']",0.0,"FakePOTUS, Obamacare",,Rose Garden::*1*2*||,"['rose garden', ""i'm president""]",0,['rose garden'],2018-02-20 22:54:52.928726,764,es4ideas
4280,,how it feels to be american rn,[],[],0.0,EUROVISION,,nan,[],0,[],2018-02-20 22:54:52.929654,1346,thehecticglow_
4281,,What  really is about,[],[],0.0,eurovision,,,[],0,[],2018-02-20 22:54:52.929840,1098,lifeontakeoff
4282,,Lol!,[],[],0.0,UFC211,,nan,[],0,[],2018-02-20 22:54:52.930154,3019,ohnoosama
4283,,@joerogan &amp; @dc_mma going crazy again!,[],[],0.0,UFC211,,,[],1,[],2018-02-20 22:54:52.930154,3019,ohnoosama
4284,,@ufc,[],[],0.0,UFC211,,,[],2,[],2018-02-20 22:54:52.930154,3019,ohnoosama
4285,,does another number one contendership keep his slot or does the Agent 47 of UFC take it from him,[],[],0.0,UFC211,,Agent 47 of UFC::*11*12*13*14*||,['ufc'],0,['ufc'],2018-02-20 22:54:52.930602,2792,DaDrainPipe
4286,,"He's like ""I won?",[],[],0.0,Eurovision,,nan,[],0,[],2018-02-20 22:54:52.931312,1359,Veronika__Eve
4287,,"Okay, I'll take it.""",[],[],0.0,Eurovision,,,[],1,[],2018-02-20 22:54:52.931312,1359,Veronika__Eve
4288,,@aaroncarter is back 🙌🏼🙌🏼🙌🏼,[],[],0.0,WangoTango,,nan,[],0,[],2018-02-20 22:54:52.931767,1877,NJHLove93
4289,,Trying to understand the  voting system be like,[],[],0.0,"12stig, Eurovision",,,[],0,[],2018-02-20 22:54:52.931984,1558,GuyCLJohnston
4290,,UPDATE || Liam backstage at,['liam'],[],0.0,WangoTango,,Liam::*2*||,[],0,['liam'],2018-02-20 22:54:52.932398,1683,cacaehs
4291,,"Death is freedom: Republicans pass Obamacare repeal bill: In a 217-213 vote in the House of Representatives, every…","['republicans', 'obamacare', 'house of representatives']",['house of representatives'],0.0,nan,,Republicans::*3*||Obamacare::*5*||217-213::*10*||House of Representatives::*14*15*16*||,"['republicans pass obamacare', 'house of representatives']",0,[],2018-02-20 22:54:52.932863,553,mariatsmith
4292,,This  loves your tweet!,[],[],0.0,whitepeople,,,[],0,[],2018-02-20 22:54:52.934021,2477,haterofgreed
4293,,Evolve people.,[],[],0.0,whitepeople,,,[],1,[],2018-02-20 22:54:52.934021,2477,haterofgreed
4294,,"We R all in this together, or we will not survive.",[],[],0.0,whitepeople,,,[],2,[],2018-02-20 22:54:52.934021,2477,haterofgreed
4295,,This should be an obvious observation.,[],[],0.0,whitepeople,,,[],3,[],2018-02-20 22:54:52.934021,2477,haterofgreed
4296,,"Yay, we actually got $omething done!",[],['health insurance'],0.0,AHCA,,,[],0,[],2018-02-20 22:54:52.934891,689,BigBrotherTrump
4297,,"Sure the vote was 217 to 213, but 217 to 213 means YOU LOSE your health insurance.",[],['health insurance'],0.0,AHCA,,LOSE::*13*||,[],1,[],2018-02-20 22:54:52.934891,689,BigBrotherTrump
4298,,OMG NIAM JUST MET!!,['niam'],[],0.0,WangoTango,,nan,[],0,[],2018-02-20 22:54:52.935926,2059,MurkOfficial
4299,,@FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"['fisa', 'trump', 'carter page']","['adviser', 'fbi', 'carter page']",0.0,"TrumpRussia, ImpeachTrump",,FISA::*2*||Trump::*7*||Carter Page::*9*10*||,"['trump', 'carter page']",0,"['fisa', 'trump', 'carter page']",2018-02-20 22:54:52.936143,492,echoplex1999
4300,,Maia walking out to Linkin park.,['maia. linking park'],[],0.0,UFC211,,Linkin::*4*||,['linkin park'],0,"['maia', 'linkin']",2018-02-20 22:54:52.936914,2861,robbyrayrouse
4301,,He's got my vote.,[],[],0.0,UFC211,,,['linkin park'],1,"['maia', 'linkin']",2018-02-20 22:54:52.936914,2861,robbyrayrouse
4302,,House Republicans pass shameful Obamacare repeal,"['house republicans', 'obamacare']",[],0.0,"bisexual, lgbtnation",,House Republicans::*0*1*||Obamacare::*4*||,['house republicans pass shameful obamacare'],0,['house'],2018-02-20 22:54:52.937559,550,comingoutoz
4303,,"Republican  ""would erase the coverage gains of [ACA] &amp; leave 24 million more people uninsured"" @CNNMoney","['republican', 'aca']",[],0.0,AHCA,,ACA::*7*||,['republican'],0,[],2018-02-20 22:54:52.938127,623,LawyersVSLupus
4304,,Dear @GOP Please stop calling yourselves CHRISTIANS!,['christians'],['gop'],0.0,"ACHA, Obamacare",,CHRISTIANS::*6*||,[],0,[],2018-02-20 22:54:52.938837,566,NabokovBlue
4305,,Or PRO-LIFE.,['pro-life'],['gop'],0.0,"ACHA, Obamacare",,nan,[],1,[],2018-02-20 22:54:52.938837,566,NabokovBlue
4306,,You are neither of these things.,[],['gop'],0.0,"ACHA, Obamacare",,,[],2,[],2018-02-20 22:54:52.938837,566,NabokovBlue
4307,,FBI obtained a FISA warrant on Carter Page (former Trump advisor) on basis of probable cause he was operating as a foreign Russia agent.,"['fbi', 'fisa', 'carter page', 'trump', 'russia']","['advisor', 'fbi', 'russia']",0.0,nan,,FISA::*3*||Carter Page::*6*7*||Trump::*9*||Russia::*22*||,"['fbi', 'carter page', 'russia']",0,"['fbi', 'fisa', 'russia']",2018-02-20 22:54:52.939649,74,dnmilikan
4308,,Revealed: FBI obtained FISA warrant to monitor former Trump adviser Carter Page,"['fbi', 'fisa', 'trump', 'carter page']","['fbi', 'carter page', 'adviser']",0.0,nan,,FBI::*1*||FISA::*3*||Trump::*8*||Carter Page::*10*11*||,"['fbi', 'trump', 'carter page']",0,"['fbi', 'fisa', 'trump', 'carter page']",2018-02-20 22:54:52.940805,258,hotairblog
4309,,What is it with Brazilian fighters and early 2000s Linkin Park?,"['brazilian', 'brazilian fighters', 'linkin park']",[],0.0,UFC211,,Brazilian::*4*||2000s Linkin Park::*8*9*10*||,"['brazilian fighters and early 2000s linkin park', 'rio']",0,[],2018-02-20 22:54:52.941799,2987,HermH
4310,,Lots of teenage angst in Rio?,['rio'],[],0.0,UFC211,,Rio::*5*||,"['brazilian fighters and early 2000s linkin park', 'rio']",1,[],2018-02-20 22:54:52.941799,2987,HermH
4311,,This was all politics and arm twisting.,[],[],0.0,AHCA,,,[],0,[],2018-02-20 22:54:52.943048,696,Titou4004
4312,,No true research done or consideration taken for the millions of lives it will affect.,[],[],0.0,AHCA,,,[],1,[],2018-02-20 22:54:52.943048,696,Titou4004
4313,,Vote for    🎶👈🏾❤️👈🏾,[],[],0.0,"salvadorsobral, eurovision, voteforportugal",,,[],0,[],2018-02-20 22:54:52.943789,1109,ricardocatarino
4314,,"@SenToomey, I am asking for a no vote on  - it's not in the best interest of your constituents, aka the ppl you are paid to represent.",[],[],0.0,AHCA,,,[],0,[],2018-02-20 22:54:52.944088,1049,RaCLee27
